country,region,year,score,logged_gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,eb_log_gdp_per_capita,eb_social_support,eb_healthy_life_expectancy,eb_freedom_to_make_life_choices,eb_generosity,eb_perceptions_of_corruption
Colombia,Latin America and Caribbean,2020,6.163400173,9.500369072,0.884440243,67.69958496,0.836179912,-0.161235645,0.86457181,0.93220371,1.33445096,0.810020149,0.526890039,0.092374094,0.04584837
Comoros,Sub-Saharan Africa,2020,4.288599968,7.833630085,0.625662446,57.34901047,0.547612607,0.090008408,0.780622602,0.415620774,0.723232806,0.437383324,0.181028232,0.258538276,0.100048535
Congo (Brazzaville),Sub-Saharan Africa,2020,5.194399834,8.536987305,0.640228093,57.92448044,0.719058514,-0.123674095,0.751779079,0.633616745,0.757636011,0.458101124,0.386514395,0.117216013,0.118670784
Congo (Kinshasa),Sub-Saharan Africa,2020,4.31099987,6.694256306,0.672159016,52.90000153,0.700793564,0.083637655,0.809403598,0.062487468,0.833055019,0.277212054,0.36462298,0.254324883,0.081466645
Costa Rica,Latin America and Caribbean,2020,7.121399879,9.658156395,0.901545942,71.29985046,0.934738934,-0.10242971,0.786332428,0.981107712,1.374853611,0.939635336,0.645017743,0.131266311,0.096362092
Croatia,Central and Eastern Europe,2020,5.504700184,10.07087517,0.874623716,70.21490479,0.714838803,-0.128538325,0.916495264,1.109024286,1.311264873,0.900575578,0.381456882,0.113998979,0.012325006
Cyprus,Western Europe,2020,6.15899992,10.40570259,0.805996239,73.70222473,0.779858291,0.043731496,0.856271744,1.21279943,1.149170756,1.026124597,0.459385872,0.227932334,0.051207144
Czech Republic,Central and Eastern Europe,2020,6.910900116,10.40416336,0.914430678,70.04793549,0.818537354,-0.230861515,0.85844624,1.212322354,1.40528667,0.89456445,0.505744576,0.046325929,0.049803223
Denmark,Western Europe,2020,7.645599842,10.77400112,0.955990791,72.40250397,0.951444268,0.066201776,0.168489456,1.326948524,1.503449202,0.979332566,0.665039897,0.242793396,0.495260328
Dominican Republic,Latin America and Caribbean,2020,5.689199924,9.664880753,0.882085383,65.80748749,0.866202772,-0.131263286,0.755999923,0.983191848,1.328888893,0.741901696,0.5628739,0.112196781,0.115945682
Ecuador,Latin America and Caribbean,2020,5.925199986,9.246058464,0.836418986,68.50003815,0.859828949,-0.127014965,0.801215112,0.853383601,1.221027613,0.838837743,0.555234551,0.115006477,0.086753383
Egypt,Middle East and North Africa,2020,4.151400089,9.316541672,0.735447824,61.78015137,0.708354175,-0.196878314,0.787726879,0.875228941,0.982539535,0.596911311,0.373684734,0.068801254,0.095461793
El Salvador,Latin America and Caribbean,2020,6.34829998,8.909075737,0.806092262,66.10826111,0.833805263,-0.121072978,0.754319906,0.748940408,1.149397612,0.752730012,0.524043918,0.1189363,0.117030352
Estonia,Central and Eastern Europe,2020,6.021800041,10.34001732,0.934729993,68.60495758,0.87770915,-0.111697771,0.623073816,1.192441225,1.453232527,0.842615008,0.576664805,0.125136748,0.201766819
Ethiopia,Sub-Saharan Africa,2020,4.186200142,7.509385586,0.743307352,58.63959122,0.740795195,0.043377332,0.753690004,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035
Finland,Western Europe,2020,7.808700085,10.63926697,0.954329729,71.9008255,0.949172199,-0.059482019,0.195444584,1.285189509,1.499525905,0.961271405,0.66231674,0.159670442,0.477857262
France,Western Europe,2020,6.663799763,10.58422279,0.937103748,73.80193329,0.825467646,-0.130641967,0.583521128,1.268129349,1.458839178,1.029714227,0.514050901,0.112607703,0.227303237
Gabon,Sub-Saharan Africa,2020,4.829299927,9.680537224,0.787886858,59.71533966,0.704829216,-0.222261623,0.849150956,0.988044381,1.10639751,0.522574842,0.369459897,0.052013602,0.055804539
Gambia,Sub-Saharan Africa,2020,4.750599861,7.321814537,0.6931687,55.0120163,0.733163178,0.343198717,0.690717816,0.256990552,0.882678688,0.353247881,0.403419524,0.425989687,0.158093795
Georgia,Commonwealth of Independent States,2020,4.672599792,9.226100922,0.629033029,64.49520874,0.801641524,-0.22892037,0.665944695,0.847198069,0.7311939,0.694657624,0.485494107,0.047609735,0.174088076
Germany,Western Europe,2020,7.075799942,10.7328186,0.898874462,72.20201874,0.867371082,0.080179386,0.456422031,1.314184546,1.368543744,0.972114801,0.564274132,0.252037704,0.309362292
Ghana,Sub-Saharan Africa,2020,5.147999763,8.350645065,0.728601098,57.20398712,0.794796526,0.094170853,0.847964764,0.575862467,0.96636796,0.432162255,0.477290064,0.261291206,0.056570381
Greece,Western Europe,2020,5.514999866,10.13232613,0.814380348,72.40525818,0.541345119,-0.300907373,0.859931409,1.128070116,1.168973565,0.979431748,0.173516348,0,0.048844352
Guatemala,Latin America and Caribbean,2020,6.398900032,8.924805641,0.816621482,64.8089447,0.908147573,-0.042938665,0.783237457,0.753815711,1.174267054,0.705952585,0.613146722,0.170611665,0.0983603
Guinea,Sub-Saharan Africa,2020,4.949299812,7.750990391,0.637573481,54.46780014,0.706846774,0.076328471,0.761794448,0.390007734,0.75136596,0.333655238,0.371878058,0.249490842,0.112204559
Haiti,Latin America and Caribbean,2020,3.720799923,7.411329269,0.593247831,55.59862518,0.537825167,0.40053457,0.684767246,0.284734428,0.646671355,0.37436673,0.169297516,0.463909656,0.161935672
Honduras,Latin America and Caribbean,2020,5.953199863,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,0.598763585,1.186664104,0.791989982,0.568148077,0.256528199,0.086807102
Hong Kong,East Asia,2020,5.510399818,10.9346714,0.845969081,76.77170563,0.779833794,0.134979904,0.420607209,1.376746058,1.243584275,1.136630654,0.459356517,0.288280904,0.332485437
Hungary,Central and Eastern Europe,2020,6.000400066,10.24924374,0.921934128,67.60997009,0.718964577,-0.194323018,0.892916501,1.164307117,1.423009396,0.806793869,0.386401802,0.070491239,0.027548173
Iceland,Western Europe,2020,7.504499912,10.77255917,0.974669576,73,0.948891878,0.246944219,0.711709738,1.326501608,1.547567487,1.000843406,0.661980748,0.362330228,0.144540772
India,South Asia,2020,3.573299885,8.849823952,0.592200935,60.21518707,0.881444871,0.057551607,0.772042692,0.730576158,0.644198656,0.54057014,0.581142247,0.237072483,0.105587982
Indonesia,Southeast Asia,2020,5.285600185,9.36975193,0.808379889,62.15584946,0.870614409,0.519586504,0.876296401,0.891720712,1.154800892,0.610437036,0.568161428,0.542646527,0.038278613
Iran,Middle East and North Africa,2020,4.672399998,9.813719749,0.694689691,66.00614929,0.647873282,0.117891103,0.714635968,1.029322505,0.886271179,0.749053836,0.301195472,0.27697894,0.142651513
Iraq,Middle East and North Africa,2020,4.784800053,9.661095619,0.747694969,59.90354919,0.633182645,-0.06956476,0.82226181,0.982018709,1.011466622,0.529350698,0.283588052,0.153002068,0.073164992
Ireland,Western Europe,2020,7.093699932,11.16097832,0.942081571,72.30078888,0.886982977,0.145784974,0.357184172,1.446886778,1.470596433,0.975670695,0.587779939,0.295426995,0.373433262
Israel,Middle East and North Africa,2020,7.128600121,10.41752529,0.913571239,73.20025635,0.747580588,0.10259372,0.78085506,1.216463685,1.403256774,1.008052945,0.420699477,0.266861796,0.09989845
Italy,Western Europe,2020,6.38740015,10.48183632,0.889878571,73.60168457,0.66465199,-0.043460999,0.873404682,1.236396074,1.347296,1.022504926,0.321305573,0.170266211,0.040145598
Ivory Coast,Sub-Saharan Africa,2020,5.233300209,8.225561142,0.658048689,49.50377274,0.727909327,-0.043991156,0.790771961,0.537094414,0.799727261,0.154942513,0.397122532,0.169915587,0.093495794
Jamaica,Latin America and Caribbean,2020,5.889800072,9.006250381,0.915701866,67.09999847,0.858068526,-0.125106767,0.888890028,0.779058397,1.408289194,0.788434088,0.553124607,0.116268493,0.030147785
Japan,East Asia,2020,5.870800018,10.57968903,0.883545935,75.00096893,0.809961379,-0.246910349,0.654558063,1.26672411,1.332338691,1.072881341,0.495465875,0.03571178,0.181439638
Jordan,Middle East and North Africa,2020,4.633399963,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324,0.785179198,1.140118599,0.777624726,0.424855083,0.091494769,0.151878625
Kazakhstan,Commonwealth of Independent States,2020,6.057899952,10.11465836,0.934744895,64.60996246,0.811601937,-0.068488635,0.764490843,1.122594237,1.453267694,0.698788941,0.497432142,0.153713793,0.110463686
Kenya,Sub-Saharan Africa,2020,4.583000183,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,0.476413399,0.905077755,0.536312759,0.519180536,0.393902093,0.067201078
Kosovo,Central and Eastern Europe,2020,6.325200081,9.204429626,0.820726514,63.88555527,0.861535907,0.190933764,0.922328293,0.840481341,1.183962822,0.672709167,0.557280421,0.325286865,0.008559024
Kuwait,Middle East and North Africa,2020,6.102099895,11.08982468,0.846475244,66.76764679,0.872366488,-0.100184701,0.760849059,1.424833655,1.244779825,0.776468933,0.570261419,0.132751092,0.112814933
Kyrgyzstan,Commonwealth of Independent States,2020,5.541500092,8.148405075,0.887228489,64.10601044,0.909374893,0.154772058,0.888396084,0.513180971,1.341036677,0.680645883,0.614617765,0.30137074,0.030466691
Laos,Southeast Asia,2020,4.888599873,8.79858017,0.737502217,58.70992279,0.907213569,0.11137148,0.634679317,0.714693844,0.987391889,0.486378282,0.612027287,0.27266711,0.194273964
Latvia,Central and Eastern Europe,2020,5.949999809,10.17531967,0.918288589,66.8074646,0.671237648,-0.186888844,0.795580089,1.14139545,1.414398789,0.777902424,0.329198807,0.075407945,0.090391524
Lebanon,Middle East and North Africa,2020,4.771500111,9.3617239,0.824338138,67.10658264,0.551357508,-0.06121527,0.90225625,0.889232516,1.19249332,0.788671136,0.18551667,0.158524141,0.021518147
Lesotho,Sub-Saharan Africa,2020,3.652800083,7.960488319,0.780495703,48.00362396,0.738125861,-0.145732045,0.857392073,0.45493874,1.088940024,0.100934811,0.409367532,0.102627642,0.050483823
Liberia,Sub-Saharan Africa,2020,4.557899952,7.054380417,0.70928055,56.09631348,0.735268712,0.04227322,0.856375933,0.174103007,0.920733929,0.392284274,0.405943096,0.226967871,0.051139876
Libya,Middle East and North Africa,2020,5.488800049,9.789815903,0.825942934,62.29999924,0.773157001,-0.085054487,0.668779135,1.021913767,1.196283698,0.615626633,0.451354057,0.142757699,0.172258079
Lithuania,Central and Eastern Europe,2020,6.215499878,10.34362602,0.926107109,67.29407501,0.747381449,-0.219725296,0.809583843,1.193559647,1.432865739,0.795421183,0.42046079,0.053691041,0.081350274
Luxembourg,Western Europe,2020,7.237500191,11.45068073,0.906912208,72.59999847,0.90563643,-0.004620588,0.367084295,1.536676049,1.387528419,0.986442685,0.610137045,0.19595392,0.367041469
Macedonia,Central and Eastern Europe,2020,5.159800053,9.510591507,0.820392311,67.50442505,0.738840938,-0.019877451,0.897490501,0.935371995,1.183173537,0.802994132,0.410224587,0.18586354,0.024595059
Madagascar,Sub-Saharan Africa,2020,4.165599823,7.281685829,0.668195903,59.10542679,0.557574093,-0.011823639,0.817485631,0.244553208,0.823694348,0.500617027,0.192967549,0.191190064,0.076248638
Malawi,Sub-Saharan Africa,2020,3.538000107,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,0.176534727,0.53036809,0.446163297,0.487389833,0.213185057,0.131633952
Malaysia,Southeast Asia,2020,5.384300232,10.26251888,0.816509426,67.10215759,0.894626856,0.114726797,0.839302301,1.168421626,1.17400229,0.788511872,0.596941531,0.274886161,0.062163133
Maldives,South Asia,2020,5.197599888,9.518632889,0.91316092,70.59999847,0.853962779,0.038085498,0.824211061,0.937864304,1.402287602,0.914439559,0.548203647,0.224198252,0.071906492
Mali,Sub-Saharan Africa,2020,4.729300022,7.629852295,0.731468976,51.72698212,0.71156615,-0.044366926,0.839328408,0.352462649,0.97314173,0.234981522,0.377534449,0.16966705,0.062146276
Malta,Western Europe,2020,6.772799969,10.53383827,0.93037951,72.19999695,0.924911439,0.214965805,0.658547282,1.252513289,1.442956924,0.972042024,0.633239031,0.341180831,0.178864077
Mauritania,Sub-Saharan Africa,2020,4.374599934,8.233919144,0.790819228,57.01017761,0.551522553,-0.106008142,0.746223509,0.539684892,1.113323569,0.425184816,0.185714483,0.128899664,0.122257635
Mauritius,Sub-Saharan Africa,2020,6.101299763,9.956786156,0.910357833,66.40434265,0.889534533,-0.018318573,0.805343091,1.07366395,1.395666838,0.763389409,0.590838134,0.186894551,0.084088229
Mexico,Latin America and Caribbean,2020,6.465000153,9.797797203,0.838665426,68.29902649,0.858709276,-0.175266623,0.806821585,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668
Moldova,Commonwealth of Independent States,2020,5.607500076,8.776714325,0.843313575,65.01301575,0.721609175,-0.037741039,0.913314283,0.707916796,1.237312198,0.713299453,0.389571488,0.174049184,0.014378744
Mongolia,East Asia,2020,5.456200123,9.412186623,0.937142491,62.30448532,0.693351328,0.098093867,0.863511205,0.904872775,1.458930612,0.615788162,0.355703115,0.263885736,0.046533126
Montenegro,Central and Eastern Europe,2020,5.54610014,9.751860619,0.855314612,68.50534821,0.649565637,-0.075600356,0.783121586,1.010150075,1.265657902,0.839028895,0.303223848,0.14901033,0.098435111
Morocco,Middle East and North Africa,2020,5.094799995,8.940313339,0.592628479,65.89624023,0.772072434,-0.240377247,0.815724611,0.75862211,0.645208478,0.745096922,0.450054139,0.040032551,0.077385604
Mozambique,Sub-Saharan Africa,2020,4.623600006,7.069345951,0.723874032,54.20582199,0.864451885,0.032375868,0.683019102,0.178741366,0.955202878,0.324223638,0.56077534,0.220422104,0.163064316
Myanmar,Southeast Asia,2020,4.308000088,8.680481911,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,0.67809093,1.098178267,0.495443076,0.597478867,0.569813728,0.187530354
Namibia,Sub-Saharan Africa,2020,4.571100235,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.851449788,0.84008199,1.245738149,0.40687117,0.444598973,0.076454483,0.054320343
Nepal,South Asia,2020,5.137199879,7.925357342,0.785512447,63.77917862,0.797565043,0.154168829,0.738099158,0.444050372,1.100789309,0.66887939,0.480608255,0.300971806,0.127502963
Netherlands,Western Europe,2020,7.448900223,10.81271172,0.93913883,72.30091858,0.908547819,0.20761244,0.364717126,1.338946342,1.463645935,0.975675344,0.61362648,0.336317569,0.368569762
New Zealand,North America and ANZ,2020,7.299600124,10.50094318,0.949118972,73.20262909,0.936217487,0.191598073,0.22113885,1.242317915,1.48721838,1.008138299,0.646789908,0.325726211,0.461268276
Nicaragua,Latin America and Caribbean,2020,6.13710022,8.493160248,0.857497036,67.50717926,0.863902867,0.020959141,0.665950119,0.620033145,1.27081275,0.803093255,0.560117304,0.212871477,0.174084574
Niger,Sub-Saharan Africa,2020,4.909599781,6.842166901,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186,0.108330332,0.703800142,0.298816353,0.435311615,0.208176896,0.137554765
Nigeria,Sub-Saharan Africa,2020,4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,0.645901859,0.986717939,0.167835936,0.435079455,0.221328124,0.047589935
North Cyprus,Western Europe,2020,5.53550005,10.40570259,0.820356607,73.70222473,0.79529351,0.000227159,0.62611568,1.21279943,1.183089137,1.026124597,0.477885723,0.199160054,0.199802905
Norway,Western Europe,2020,7.487999916,11.08780384,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194,1.42420733,1.495172501,1.008071899,0.670200884,0.287985086,0.434100568
Pakistan,South Asia,2020,5.69329977,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.745705426,0.616799474,0.872979581,0.469933242,0.405421734,0.228705063,0.122592121
Palestinian Territories,Middle East and North Africa,2020,4.552800179,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,0.587819219,1.194755554,0.613826573,0.29870075,0.091816261,0.071913652
Panama,Latin America and Caribbean,2020,6.304800034,10.03423405,0.902094483,69.60301208,0.880366504,-0.153927714,0.851588905,1.097667813,1.376149297,0.878546536,0.57984978,0.097207308,0.054230526
Paraguay,Latin America and Caribbean,2020,5.692100048,9.389982224,0.898727894,65.63993835,0.885923445,0.007997713,0.834788501,0.897990823,1.36819756,0.735869646,0.586510062,0.204299241,0.065077379
Peru,Latin America and Caribbean,2020,5.796800137,9.456313133,0.831075251,68.10023499,0.824766099,-0.16238822,0.893714964,0.91854918,1.208405972,0.824444175,0.513210058,0.091611817,0.02703266
Philippines,Southeast Asia,2020,6.006000042,8.993545532,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114,0.775120676,1.245381713,0.602189481,0.621915162,0.129260212,0.130385727
Poland,Central and Eastern Europe,2020,6.186299801,10.26512432,0.874257445,69.31113434,0.862055779,-0.205084071,0.686927021,1.16922915,1.310399771,0.868038476,0.557903528,0.063374244,0.160541251
Portugal,Western Europe,2020,5.910900116,10.26374245,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504,1.168800831,1.339530349,0.979315281,0.589895189,0.053036947,0.027733466
Romania,Central and Eastern Europe,2020,6.123700142,10.107584,0.825161517,67.20723724,0.842823207,-0.19781521,0.934300244,1.120401621,1.1944381,0.79229486,0.534852326,0.068181619,0.000829569
Russia,Commonwealth of Independent States,2020,5.546000004,10.12887192,0.903150737,64.10045624,0.729892612,-0.151153743,0.864802599,1.126999617,1.378644109,0.68044591,0.399499595,0.099041916,0.045699362
Rwanda,Sub-Saharan Africa,2020,3.312299967,7.600104332,0.54083544,61.09884644,0.900589406,0.055483952,0.183541179,0.343242675,0.522876322,0.572383285,0.604087889,0.235704988,0.485542476
Saudi Arabia,Middle East and North Africa,2020,6.406499863,10.79781246,0.874067068,66.30514526,0.854191244,-0.168695062,0.682619512,1.334328532,1.309950113,0.759818137,0.548477471,0.087440684,0.163322315
Senegal,Sub-Saharan Africa,2020,4.980800152,8.118982315,0.723616004,59.59915161,0.690596163,-0.052335154,0.808785141,0.504061818,0.95459342,0.518391907,0.352400899,0.164397135,0.081865937
Serbia,Central and Eastern Europe,2020,5.77820015,9.680980682,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,0.988181829,1.327448964,0.828403294,0.395428419,0.15028289,0.059447147
Sierra Leone,Sub-Saharan Africa,2020,3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,0.240560383,0.747984946,0.203953966,0.382027686,0.257647008,0.047940936
Singapore,Southeast Asia,2020,6.377099991,11.39552116,0.910268962,76.80458069,0.926645339,0.029879224,0.109784193,1.519580126,1.39545691,1.137814283,0.635317206,0.218770906,0.533162236
Slovakia,Central and Eastern Europe,2020,6.280600071,10.34774971,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125,1.194837689,1.424331188,0.853465259,0.423542529,0.116729774,0.011291441
Slovenia,Central and Eastern Europe,2020,6.363399982,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,1.208652496,1.464677691,0.932548046,0.646700144,0.145701498,0.076516323
South Africa,Sub-Saharan Africa,2020,4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,0.902140439,1.259086251,0.407034069,0.43478182,0.126406848,0.05950214
South Korea,East Asia,2020,5.872399807,10.51056671,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447,1.245300651,1.133560538,1.022542596,0.25935635,0.170303866,0.094596282
South Sudan,Sub-Saharan Africa,2020,2.816600084,7.425359726,0.553707123,51,0.451313615,0.016518548,0.763417304,0.289082974,0.553278506,0.208809033,0.065609254,0.209934607,0.111156799
Spain,Western Europe,2020,6.400899887,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902,1.230535269,1.421099186,1.051343083,0.425983816,0.16530548,0.109579779
Sri Lanka,South Asia,2020,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,0.897986948,1.19494009,0.792036712,0.528632462,0.252666146,0.049444564
Swaziland,Sub-Saharan Africa,2020,4.308100224,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338,0.827539742,1.064835191,0.215585828,0.299935788,0.067264833,0.146765873
Sweden,Western Europe,2020,7.353499889,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,1.322235227,1.433347702,0.986470461,0.650297701,0.272827893,0.442066371
Switzerland,Western Europe,2020,7.559899807,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,1.39077425,1.472403407,1.040533185,0.62895447,0.269055754,0.407945901
Taiwan,East Asia,2020,6.45539999,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,1.327470541,1.357760668,0.878437996,0.449404389,0.150598705,0.131516352
Tajikistan,Commonwealth of Independent States,2020,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,0.474874616,1.218377709,0.680594802,0.521141171,0.182417125,0.221779913
Tanzania,Sub-Saharan Africa,2020,3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,0.457163125,0.872674644,0.442677855,0.509343088,0.27154091,0.203880861
Thailand,Southeast Asia,2020,5.998799801,9.741791725,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311,1.007029295,1.347519517,0.793855846,0.609449804,0.376709014,0.031837862
Togo,Sub-Saharan Africa,2020,4.187200069,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464,0.268116266,0.547622859,0.342731178,0.303539038,0.200774252,0.114826456
Trinidad and Tobago,Latin America and Caribbean,2020,6.191899776,10.26000214,0.91529417,63.5,0.857907116,0.000526841,0.912230611,1.167641521,1.407326221,0.658828557,0.55293113,0.199358255,0.015078396
Tunisia,Middle East and North Africa,2020,4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,0.874742687,0.872167706,0.781156719,0.235860556,0.055881143,0.043899573
Turkey,Middle East and North Africa,2020,5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,1.127169251,1.197159171,0.781335294,0.25440076,0.085885569,0.120983243
Turkmenistan,Commonwealth of Independent States,2020,5.119100094,9.74803257,0.958966196,62.21170807,0.826457024,0.187671542,0.883691847,1.008963585,1.510476947,0.612448037,0.515236676,0.323129326,0.03350389
Uganda,Sub-Saharan Africa,2020,4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,0.312337428,1.052327394,0.378311664,0.401682556,0.264807373,0.063818842
Ukraine,Commonwealth of Independent States,2020,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,0.780434608,1.321316481,0.698674381,0.319423705,0.178551316,0.00965116
United Arab Emirates,Middle East and North Africa,2020,6.790800095,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,1.431086421,1.251170993,0.787814438,0.652936101,0.28065598,0.220213518
United Kingdom,Western Europe,2020,7.164500237,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,1.273061037,1.457844973,0.97570008,0.525168657,0.373433441,0.322601646
United States of America,North America and ANZ,2020,6.939599991,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,1.37398684,1.404786706,0.831618011,0.534608245,0.298143059,0.152284741
Uruguay,Latin America and Caribbean,2020,6.440100193,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,1.071000457,1.425081134,0.856928885,0.59426707,0.132143691,0.193425074
Uzbekistan,Commonwealth of Independent States,2020,6.257599831,8.740371704,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388,0.696652949,1.434020042,0.716703713,0.693270326,0.363311023,0.280260265
Venezuela,Latin America and Caribbean,2020,5.053199768,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398,0.770238638,1.348546863,0.76702553,0.271717221,0.087179154,0.063624777
Vietnam,Southeast Asia,2020,5.353499889,8.809545517,0.849987149,67.9527359,0.939592957,-0.094533332,0.79642123,0.718092382,1.253074765,0.819133997,0.650835574,0.136488721,0.089848459
Yemen,Middle East and North Africa,2020,3.527400017,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,0.392701775,1.177477121,0.41500017,0.243721485,0.094689012,0.087352127
Zambia,Sub-Saharan Africa,2020,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,0.536833763,0.896037281,0.36359334,0.49131754,0.250620902,0.086705238
Zimbabwe,Sub-Saharan Africa,2020,3.299200058,7.865711689,0.763092756,55.61725998,0.711457908,-0.072063953,0.81023699,0.425564021,1.047835231,0.375037611,0.37740472,0.151349187,0.080928579
Afghanistan,South Asia,2021,2.523,7.695,0.463,52.493,0.382,-0.102,0.924,0.37,0,0.126,0,0.122,0.01
Albania,Central and Eastern Europe,2021,5.117,9.52,0.697,68.999,0.785,-0.03,0.901,1.008,0.529,0.646,0.491,0.168,0.024
Algeria,Middle East and North Africa,2021,4.887,9.342,0.802,66.005,0.48,-0.067,0.752,0.946,0.765,0.552,0.119,0.144,0.12
Argentina,Latin America and Caribbean,2021,5.929,9.962,0.898,69,0.828,-0.182,0.834,1.162,0.98,0.646,0.544,0.069,0.067
Armenia,Commonwealth of Independent States,2021,5.283,9.487,0.799,67.055,0.825,-0.168,0.629,0.996,0.758,0.585,0.54,0.079,0.198
Australia,North America and ANZ,2021,7.183,10.796,0.94,73.9,0.914,0.159,0.442,1.453,1.076,0.801,0.647,0.291,0.317
Austria,Western Europe,2021,7.268,10.906,0.934,73.3,0.908,0.042,0.481,1.492,1.062,0.782,0.64,0.215,0.292
Azerbaijan,Commonwealth of Independent States,2021,5.171,9.569,0.836,65.656,0.814,-0.223,0.506,1.025,0.841,0.541,0.526,0.043,0.276
Bahrain,Middle East and North Africa,2021,6.647,10.669,0.862,69.495,0.925,0.089,0.722,1.409,0.899,0.662,0.661,0.246,0.139
Bangladesh,South Asia,2021,5.025,8.454,0.693,64.8,0.877,-0.041,0.682,0.635,0.52,0.514,0.603,0.161,0.164
Belarus,Commonwealth of Independent States,2021,5.534,9.853,0.91,66.253,0.65,-0.18,0.627,1.124,1.007,0.56,0.326,0.07,0.199
Belgium,Western Europe,2021,6.834,10.823,0.906,72.199,0.783,-0.153,0.646,1.463,0.998,0.747,0.489,0.088,0.187
Benin,Sub-Saharan Africa,2021,5.045,8.087,0.489,54.713,0.757,-0.034,0.661,0.507,0.058,0.196,0.457,0.166,0.178
Bolivia,Latin America and Caribbean,2021,5.716,9.046,0.81,63.901,0.875,-0.077,0.839,0.842,0.782,0.486,0.6,0.138,0.064
Bosnia and Herzegovina,Central and Eastern Europe,2021,5.813,9.59,0.87,68.098,0.706,0.113,0.931,1.032,0.919,0.618,0.395,0.261,0.005
Botswana,Sub-Saharan Africa,2021,3.467,9.782,0.784,59.269,0.824,-0.246,0.801,1.099,0.724,0.34,0.539,0.027,0.088
Brazil,Latin America and Caribbean,2021,6.33,9.577,0.882,66.601,0.804,-0.071,0.756,1.028,0.944,0.571,0.514,0.142,0.117
Bulgaria,Central and Eastern Europe,2021,5.266,10.016,0.931,67,0.788,-0.096,0.932,1.181,1.055,0.583,0.494,0.125,0.005
Burkina Faso,Sub-Saharan Africa,2021,4.834,7.678,0.672,54.151,0.695,-0.009,0.748,0.364,0.472,0.179,0.381,0.182,0.122
Burundi,Sub-Saharan Africa,2021,3.775,6.635,0.49,53.4,0.626,-0.024,0.607,0,0.062,0.155,0.298,0.172,0.212
Cambodia,Southeast Asia,2021,4.83,8.36,0.765,62,0.959,0.034,0.843,0.603,0.68,0.426,0.702,0.21,0.061
Cameroon,Sub-Saharan Africa,2021,5.142,8.189,0.71,53.515,0.731,0.026,0.848,0.543,0.556,0.159,0.425,0.205,0.058
Canada,North America and ANZ,2021,7.103,10.776,0.926,73.8,0.915,0.089,0.415,1.447,1.044,0.798,0.648,0.246,0.335
